Row,Train Error,Validation Error
339,5.572409,5.301203
340,5.011508,6.3700876
341,5.4924088,4.9361763
342,5.44917,4.185117
343,5.2574596,5.9662213
344,5.364423,6.3140006
345,5.1547174,5.2676964
346,5.3455577,6.3368864
347,5.4328585,4.902641
348,5.4786444,4.1499047
349,5.2324004,5.9596443
350,5.511979,6.280484
351,5.6742997,5.2343097
352,5.4744873,6.3038273
353,5.44259,4.869296
354,5.3145785,4.1149673
355,5.19844,5.9253697
356,5.461194,6.2471633
357,5.456272,5.276456
358,5.1992626,6.2709737
359,5.218507,4.836086
360,5.263991,4.0802875
361,5.2000976,5.89139
362,5.1996217,6.2063503
363,5.4860115,5.168016
364,5.336133,6.238275
365,5.0817547,4.8030305
366,5.3692393,4.045869
367,5.2119617,5.8296824
368,5.4473343,6.181157
369,5.1983943,5.135101
370,5.5270066,6.2057347
371,5.275349,4.7701154
372,5.080027,4.0116906
373,5.1993237,5.8241463
374,5.2765226,6.1484447
375,5.080815,5.102316
376,5.2263236,6.1733594
377,4.842454,4.7374005
378,5.1863627,3.9777436
379,4.866551,5.7908635
380,5.0558095,6.115909
381,5.3403716,5.1452317
382,5.054957,6.1411786
383,5.177401,4.7048297
384,4.8378706,3.9439998
385,5.234266,5.757809
386,5.193624,6.0755763
387,5.1943464,5.0372577
388,4.989754,6.109157
389,5.0929737,4.672417
390,4.992467,3.9104764
391,5.0453753,5.6969604
392,5.240447,6.051438
393,5.3729773,5.004975
394,5.073907,6.077308
395,4.8949156,4.6401505
396,4.944846,3.877157
397,5.065995,5.692348
398,5.1422114,6.019483
399,4.949847,4.9728303
400,5.111549,6.045612
401,5.20498,4.6080956
402,5.0629687,3.844038
403,4.820526,5.6599026
404,5.072661,5.9877005
405,5.1206813,5.0165524
406,5.109083,6.014128
407,4.9153724,4.5761867
408,5.0529904,3.811115
409,5.020573,5.627691
410,5.083769,5.9478755
411,4.8950186,4.909088
412,4.964146,5.982809
413,4.9190893,4.544445
414,5.0925155,3.7783875
415,5.0718985,5.5676136
416,4.693866,5.9247293
417,5.045546,4.8774724
418,4.9901676,5.951657
419,4.826681,4.5128555
420,4.7050295,3.7458558
421,5.178872,5.5638294
422,5.155282,5.8935213
423,4.9656425,4.846007
424,4.9723673,5.920688
425,4.8828273,4.481484
426,4.880822,3.7135198
427,5.0643106,5.5321946
428,4.893262,5.8624973
429,4.986111,4.8905764
430,5.3228025,5.889922
431,4.829766,4.4502954
432,4.960678,3.681373
433,4.973523,5.500781
434,4.7098317,5.823217
435,4.868559,4.7836776
436,4.736249,5.8593416
437,5.1337247,4.419273
438,4.999637,3.649432
439,4.7098722,5.441474
440,4.791906,5.801063
441,4.957773,4.752791
442,4.667443,5.828948
443,4.9012322,4.3884234
444,5.086968,3.6176832
445,5.0065885,5.4385295
446,4.920464,5.7706385
447,4.8931336,4.722076
448,4.667285,5.798741
449,5.00132,4.3578086
450,4.789239,3.5861425
451,4.7161336,5.4077134
452,4.9147267,5.740408
453,4.9411874,4.767553
454,5.1014333,5.7687664
455,4.649909,4.327367
456,4.9288898,3.554798
457,4.705413,5.3771224
458,4.7848034,5.701728
459,4.8139615,4.6612697
460,4.7298293,5.738978
461,4.356343,4.297133
462,4.864098,3.5236588
463,4.574654,5.3185973
464,4.7173004,5.6805935
465,4.58642,4.6311693
466,4.5746784,5.7093835
467,4.920351,4.267067
468,4.6489425,3.4927278
469,4.593091,5.3165283
470,5.0262704,5.6509914
471,4.936542,4.6012535
472,4.86479,5.6799984
473,4.769613,4.237259
474,4.642791,3.4620113
475,4.531597,5.286554
476,4.739866,5.6215997
477,4.660452,4.6477003
478,4.843447,5.6508555
479,4.4110603,4.207654
