Row,Train Error,Validation Error
259,0.067157716,0.0010012174
260,0.06707111,0.034123622
261,0.0011746609,0.0006987143
262,0.034068905,0.0008630397
263,0.06696625,0.034228366
264,0.0010751445,0.03437189
265,0.0013649845,0.0008409995
266,0.0010777802,0.034259487
267,0.0009963922,0.034088995
268,0.03398218,0.03402466
269,0.033932555,0.0011648446
270,0.03408283,0.03426074
271,0.0011604317,0.034200966
272,0.0339739,0.0008180085
273,0.0008694112,0.03416879
274,0.06687887,0.03414075
275,0.03403431,0.033622395
276,0.0009942373,0.00090596505
277,0.0009815844,0.03394818
278,0.00093167485,0.033682887
279,0.033774894,0.034090787
280,0.03381992,0.033894055
281,0.0008399852,0.033616576
282,0.00068618904,0.00071094354
283,0.06667989,0.034026723
284,0.0008388716,0.033884205
285,0.0008333122,0.033651926
286,0.0007473101,0.03386671
287,0.0006743307,0.033811036
288,0.00087394903,0.033550296
289,0.0008392456,0.03355561
290,0.0007791636,0.033804547
291,0.0007028004,0.033533808
292,0.0006862618,0.033506438
293,0.0007376713,0.0006906075
294,0.06663219,0.03380057
295,0.0006755846,0.0004942331
296,0.03349083,0.00060826185
297,0.0006686467,0.033703923
298,0.033590537,0.033486683
299,0.00060111366,0.0006139408
300,0.00062130135,0.033589885
301,0.0006383273,0.033644293
302,0.00060071883,0.0005829478
303,0.033534124,0.033567872
304,0.033540476,0.033522118
305,0.000569807,0.033452082
306,0.06633829,0.0005583848
307,0.00047343483,0.033560734
308,0.033497106,0.033396456
309,0.00052397134,0.03333412
310,0.00050725223,0.033338245
311,0.0334462,0.033306025
312,0.000561286,0.03327645
313,0.00047889818,0.0005086245
314,0.00047219315,0.033289228
315,0.033405337,0.033289228
316,0.033395663,0.0004293243
317,0.00043070177,0.033422768
318,0.03338155,0.033243492
319,0.0662379,0.00045582742
320,0.03341441,0.033377443
321,0.00054416776,0.033504922
322,0.033365764,0.00032329382
323,0.06619687,0.033430494
324,0.0004080495,0.03335487
325,0.00046015123,0.033340942
326,0.03330785,0.00052685954
327,0.033340752,0.033314306
328,0.033274345,0.03331488
329,0.00041310827,0.00049712183
330,0.033304818,0.033535063
331,0.066183455,0.03327789
332,0.033244666,0.03321739
333,0.033397187,0.0004938891
334,0.0003549222,0.03321246
335,0.0005080034,0.033229362
