Row,Train Error,Validation Error
308,0.00038475348,0.00045147102
309,0.00042312374,0.0003926239
310,0.00033110456,0.00045171444
311,0.0003632594,0.0004865709
312,0.00035249375,0.00034948575
313,0.00039847314,0.00038364375
314,0.0003535713,0.0002823184
315,0.00036296627,0.0004359144
316,0.00038931836,0.000301423
317,0.0004233037,0.00030452316
318,0.00044595695,0.0004788347
319,0.00037818783,0.000357977
320,0.00040109674,0.00041698874
321,0.0003343091,0.00043720065
322,0.00038891344,0.0003947515
323,0.0004494375,0.00046839862
324,0.0004008767,0.00029127952
325,0.00039693952,0.00048333933
326,0.00034744348,0.00040440666
327,0.00036872528,0.00028217034
328,0.00040480547,0.0003488392
329,0.00041643932,0.00036417044
330,0.00035890573,0.00039443802
331,0.00034651745,0.00038827286
332,0.0003803736,0.00037270784
333,0.00043752164,0.0003077016
334,0.00035416096,0.0002413235
335,0.00030105835,0.00036340635
336,0.00037151482,0.0003436789
337,0.0003659952,0.00033564828
338,0.00044282028,0.00041589484
339,0.00033834417,0.00040324283
340,0.00033704395,0.00036606184
341,0.00036823264,0.0003951296
342,0.00036414975,0.00050938805
343,0.0003754253,0.00029974905
344,0.00035007967,0.00030317984
345,0.0003719994,0.0002719681
346,0.0003610927,0.0003909231
347,0.00040708526,0.0003011313
348,0.0003787109,0.0003356145
349,0.00035438527,0.00040863256
350,0.00037814697,0.00034555933
351,0.00032450596,0.00038518145
352,0.00035779053,0.00047453115
353,0.0004384924,0.00037405753
354,0.00038397592,0.00039091392
355,0.00033061995,0.00027289934
356,0.00035846833,0.00042391458
357,0.0003495646,0.00044288833
358,0.0004602275,0.00028483104
359,0.0003685899,0.00038022146
360,0.00035127142,0.0003587034
361,0.00038600812,0.0003561489
362,0.00037404816,0.0004121651
363,0.00040203592,0.0003964265
364,0.00040262184,0.00038497025
365,0.00035777956,0.00024002105
366,0.00036587234,0.00036155918
367,0.0003527174,0.00038442452
368,0.0004065968,0.0003699618
369,0.00036680934,0.00047094017
370,0.00031336414,0.0004034939
371,0.0004341322,0.00033084
372,0.0004123793,0.00035505657
373,0.00045074537,0.00049310346
374,0.00032133487,0.00036150892
375,0.00033447187,0.0003049422
376,0.00037765916,0.00026432343
377,0.00039309013,0.00037074083
378,0.00045519898,0.0003239916
379,0.00037134567,0.00031400562
380,0.00033541728,0.00040747828
381,0.00035181025,0.00034122082
382,0.0004029216,0.00037073274
383,0.00040102372,0.0004838109
384,0.00033946434,0.00039969714
385,0.00031692494,0.00037724667
386,0.00039393047,0.0002779048
387,0.00035074612,0.0004063153
388,0.00043635487,0.00040846012
389,0.00032601354,0.00030057406
390,0.00032366402,0.00035305286
391,0.0003534449,0.00036588882
392,0.00043052225,0.00034499777
393,0.0004085687,0.00046836367
394,0.00033638597,0.00036750015
395,0.00036213046,0.0003577458
396,0.0003714998,0.00026353763
397,0.0004043451,0.00036712646
398,0.00037328436,0.00036056415
399,0.000349614,0.00031738536
400,0.0003519076,0.0004271058
401,0.00038138856,0.000424535
402,0.00037717022,0.00031608008
403,0.0004014701,0.00032858475
404,0.0003767496,0.00044739584
405,0.0003459578,0.00035545407
406,0.0003661306,0.00033029198
407,0.00039641847,0.00026787445
408,0.00032811752,0.0003783465
409,0.00036270014,0.00026053571
410,0.00035530052,0.00028930703
411,0.000324513,0.00044641923
412,0.00035641587,0.0003332059
413,0.00035207678,0.00041649854
414,0.00037413617,0.00041081043
415,0.00030826038,0.00037971113
416,0.0003599678,0.0004260712
417,0.00040553074,0.00027700557
418,0.00035712618,0.0004918101
419,0.0003351751,0.0003483247
420,0.00031316056,0.0002670155
421,0.00031859524,0.00030975876
422,0.0003759158,0.00037938904
423,0.0003579024,0.00039489425
424,0.00036173433,0.00037861115
425,0.00038415348,0.00035174994
426,0.00036939204,0.00029959387
427,0.00040215167,0.00027399146
428,0.00033966912,0.00036202391
429,0.00030236866,0.00030741727
430,0.00027610708,0.00031110868
431,0.00034817177,0.000380575
432,0.00043121682,0.00042586782
433,0.00037753696,0.00034928843
434,0.00037549576,0.00040055328
435,0.00039004657,0.00046782813
436,0.00035180702,0.0003175067
437,0.00037832634,0.00033686473
438,0.0003748113,0.0002662942
439,0.00036906663,0.00040239881
440,0.00034157696,0.00026258276
441,0.00032143702,0.000285476
442,0.00039816604,0.00044922018
443,0.0002920453,0.00033515002
444,0.00038673502,0.0004016358
445,0.00027241075,0.000417067
446,0.00039658422,0.0003632922
447,0.00041111672,0.00041050938
448,0.00042995447,0.00026392657
449,0.00034927297,0.0004303205
450,0.00029048123,0.00038043034
451,0.0003586851,0.00026877687
452,0.00042453394,0.00031289508
453,0.00033700257,0.00034717738
454,0.00035350912,0.00035374562
455,0.00035496708,0.0003651481
456,0.00034820358,0.00034986864
457,0.0003742476,0.00028209097
458,0.00030956342,0.0002178699
459,0.0003283038,0.00035708552
460,0.0003485833,0.00032072977
461,0.0004297613,0.00031201492
462,0.00040226083,0.00038512595
463,0.00033954505,0.00038868503
464,0.0003263045,0.0003364083
465,0.00038570125,0.00036099658
466,0.00029431243,0.00049308775
467,0.00040771364,0.00029341513
468,0.0003853028,0.00028331965
469,0.00035141275,0.000266802
470,0.00036657328,0.00038447528
471,0.00037976564,0.00028074457
472,0.0004117098,0.00032181517
473,0.0003605035,0.00040107095
474,0.00032895044,0.00032568406
475,0.00041362707,0.00037558455
476,0.000430879,0.0004469391
477,0.00037520856,0.00035304544
478,0.0003213758,0.00036017518
479,0.0003505594,0.00026152682
480,0.00035844906,0.00040630548
481,0.00034543674,0.0004231885
482,0.0003977933,0.00027382452
483,0.0003160351,0.00035902325
484,0.0003770875,0.00034619757
485,0.00036676595,0.00033325618
486,0.00037211247,0.00038406023
487,0.00041560343,0.00037525466
488,0.00036813633,0.000348258
489,0.00038459364,0.00022768222
490,0.00033390205,0.0003561758
491,0.00038508928,0.0003557691
492,0.00039339782,0.00035413323
493,0.0003459385,0.00045414016
494,0.00036335405,0.00039517056
495,0.00034103583,0.00030727452
